energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
30000000.0  986800000000.0001  882800000.0  0.0028445000000000002  8.980000000000001e-05  6.16e-05
32500000.0  955500000000.0  823400000.0  0.0031017  9.710000000000002e-05  6.32e-05
35000000.0  926300000000.0  772000000.0  0.0033672000000000007  0.0001043  6.48e-05
37500000.0  899200000000.0  726900000.0  0.0036409  0.00011150000000000001  6.65e-05
40000000.0  880400000000.0001  687099999.9999999  0.003921600000000001  0.00011860000000000001  6.82e-05
45000000.0  840000000000.0  619800000.0  0.004502600000000001  0.00014470000000000002  7.18e-05
50000000.0  803500000000.0  565100000.0  0.0051108  0.00016870000000000003  7.55e-05
55000000.0  771500000000.0  519800000.0  0.0057455  0.0001915  7.950000000000001e-05
60000000.0  742500000000.0  481500000.0  0.0064058000000000006  0.0002134  8.36e-05
65000000.0  715900000000.0  448700000.0  0.007091200000000001  0.00023480000000000002  8.78e-05
70000000.0  691400000000.0  420300000.0  0.0078015  0.00025570000000000004  9.220000000000002e-05
80000000.0  647300000000.0  373600000.0  0.009295800000000002  0.00033240000000000006  0.00010150000000000001
90000000.0  608400000000.0  336600000.0  0.010900000000000002  0.0004022  0.00011150000000000001
100000000.0  573500000000.0  306600000.0  0.0126  0.0004687  0.000122
110000000.0  542000000000.0  281700000.0  0.0144  0.0005335  0.0001332
120000000.0  513300000000.0  260700000.0  0.0163  0.0005977  0.00014490000000000003
130000000.0  487000000000.0  242800000.0  0.0183  0.000662  0.00015730000000000003
140000000.0  462800000000.0  227300000.0  0.0204  0.0007266  0.00017030000000000002
150000000.0  440500000000.0  213700000.0  0.0226  0.0007919  0.00018390000000000002
160000000.0  420000000000.0  201800000.0  0.024900000000000002  0.0008582  0.00019820000000000002
170000000.0  400900000000.00006  191100000.0  0.027400000000000004  0.0009257  0.0002131
180000000.0  383300000000.0  181600000.0  0.029900000000000003  0.0009943  0.00022870000000000003
200000000.0  351900000000.0  165300000.0  0.0353  0.0012594000000000001  0.0002619
225000000.0  318600000000.0  148700000.0  0.042800000000000005  0.0016456  0.00030730000000000004
250000000.0  290900000000.0  135300000.0  0.051  0.0020164000000000002  0.0003572
275000000.0  267700000000.0  124200000.0  0.06  0.0023838  0.0004116
300000000.0  248100000000.0  114800000.0  0.0697  0.0027529000000000004  0.00047040000000000005
325000000.0  231600000000.0  106900000.0  0.0801  0.0031257000000000004  0.0005337
350000000.0  217700000000.0  99960000.0  0.09119999999999999  0.0035026000000000002  0.0006012
375000000.0  205799999999.99997  93930000.0  0.10310000000000001  0.0038835000000000007  0.0006729000000000001
400000000.0  195600000000.0  88610000.00000001  0.1155  0.0042678  0.0007485
450000000.0  179300000000.0  79670000.0  0.14220000000000002  0.005705000000000001  0.0009107
500000000.0  166800000000.0  72430000.0  0.1711  0.0070253  0.0010859
550000000.0  157000000000.0  66440000.0  0.20199999999999999  0.008279600000000002  0.0012723
600000000.0  147300000000.0  61410000.0  0.2349  0.009502700000000001  0.0014696000000000002
650000000.0  138100000000.0  57110000.0  0.2699  0.010700000000000001  0.0016784000000000002
700000000.0  130000000000.0  53390000.0  0.3073  0.012  0.0018992
800000000.0  116700000000.0  47290000.0  0.3884  0.0166  0.0023766
900000000.0  106199999999.99998  42490000.0  0.4782  0.0209  0.0029006
1000000000.0  97630000000.0  38600000.0  0.5764  0.025099999999999997  0.0034698000000000003
