energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
4500000.0  1262000000000.0  53789999999.99999  0.0005424000000000001  3.66e-05  4.5700000000000006e-05
5000000.0  1385000000000.0  49700000000.0  0.0005784000000000001  3.7500000000000003e-05  4.730000000000001e-05
5500000.0  1508000000000.0  46230000000.0  0.0006117000000000001  3.8400000000000005e-05  4.860000000000001e-05
6000000.0  1628000000000.0  43270000000.0  0.0006424  3.9e-05  4.980000000000001e-05
6500000.0  1747000000000.0  40690000000.0  0.0006712  3.96e-05  5.08e-05
7000000.0  1862000000000.0  38430000000.0  0.0006981000000000001  4.01e-05  5.17e-05
8000000.0  2080000000000.0  34650000000.0  0.0007477  4.1200000000000005e-05  5.31e-05
9000000.0  2279000000000.0  31600000000.0  0.0007927  4.2000000000000004e-05  5.43e-05
10000000.0  2458000000000.0  29080000000.0  0.0008342000000000001  4.2800000000000004e-05  5.530000000000001e-05
11000000.0  2617000000000.0  26970000000.0  0.0008730000000000001  4.3400000000000005e-05  5.610000000000001e-05
12000000.0  2756000000000.0  25170000000.0  0.0009098000000000001  4.39e-05  5.690000000000001e-05
13000000.0  2878000000000.0  23610000000.000004  0.0009449  4.43e-05  5.75e-05
14000000.0  2984000000000.0  22240000000.000004  0.0009786  4.4800000000000005e-05  5.81e-05
15000000.0  3077000000000.0  21040000000.0  0.0010113000000000001  4.51e-05  5.860000000000001e-05
16000000.0  3158000000000.0  19980000000.0  0.0010431000000000001  4.55e-05  5.910000000000001e-05
17000000.0  3228000000000.0  19020000000.0  0.0010742000000000002  4.58e-05  5.950000000000001e-05
18000000.0  3290000000000.0  18160000000.0  0.0011046  4.610000000000001e-05  5.9900000000000006e-05
20000000.0  3393000000000.0  16660000000.0  0.0011641000000000002  4.7100000000000006e-05  6.06e-05
22500000.0  3492000000000.0  15129999999.999998  0.0012363  4.8400000000000004e-05  6.14e-05
25000000.0  3568000000000.0  13879999999.999998  0.0013067  4.9600000000000006e-05  6.21e-05
27500000.0  3626000000000.0  12830000000.0  0.0013759000000000002  5.0700000000000006e-05  6.27e-05
30000000.0  3672000000000.0  11940000000.0  0.0014441  5.17e-05  6.330000000000001e-05
32500000.0  3707000000000.0  11170000000.0  0.0015116  5.27e-05  6.390000000000001e-05
35000000.0  3734000000000.0  10500000000.0  0.0015785  5.3700000000000004e-05  6.440000000000001e-05
37500000.0  3754000000000.0  9913000000.0  0.0016450000000000002  5.4600000000000006e-05  6.48e-05
40000000.0  3768000000000.0  9392000000.0  0.0017113  5.55e-05  6.53e-05
45000000.0  3782000000000.0  8509000000.0  0.0018433000000000002  5.8800000000000006e-05  6.610000000000001e-05
50000000.0  3780000000000.0  7786999999.999999  0.0019752000000000003  6.18e-05  6.690000000000001e-05
55000000.0  3767000000000.0  7185000000.0  0.0021074  6.47e-05  6.76e-05
60000000.0  3744000000000.0  6674000000.0  0.0022403  6.75e-05  6.83e-05
65000000.0  3716000000000.0  6236000000.0  0.0023740000000000002  7.02e-05  6.900000000000001e-05
70000000.0  3683000000000.0  5855000000.0  0.0025089  7.290000000000001e-05  6.960000000000001e-05
80000000.0  3608000000000.0  5225000000.0  0.0027827999999999998  8.27e-05  7.08e-05
90000000.0  3528000000000.0  4724000000.0  0.0030627000000000002  9.19e-05  7.2e-05
100000000.0  3445000000000.0  4316000000.0  0.0033491000000000007  0.00010060000000000002  7.32e-05
110000000.0  3398000000000.0  3977000000.0  0.0036411000000000004  0.00010890000000000002  7.44e-05
120000000.0  3331000000000.0  3689000000.0  0.0039380000000000005  0.0001168  7.560000000000001e-05
130000000.0  3265000000000.0  3443000000.0  0.0042408  0.00012460000000000002  7.670000000000001e-05
140000000.0  3206000000000.0  3229000000.0  0.0045496  0.0001321  7.790000000000001e-05
150000000.0  3149000000000.0  3042000000.0000005  0.0048639  0.00013960000000000003  7.910000000000001e-05
160000000.0  3095000000000.0  2877000000.0  0.005184  0.00014680000000000002  8.03e-05
170000000.0  3042000000000.0  2728999999.9999995  0.005509600000000001  0.000154  8.150000000000002e-05
180000000.0  2991000000000.0  2597000000.0  0.0058409  0.0001611  8.27e-05
200000000.0  2894000000000.0  2369000000.0  0.0065202  0.00018780000000000004  8.510000000000001e-05
225000000.0  2782000000000.0  2138000000.0  0.007400700000000001  0.00022550000000000003  8.83e-05
250000000.0  2678000000000.0  1949000000.0  0.008316100000000002  0.00026030000000000004  9.16e-05
275000000.0  2581000000000.0  1792999999.9999998  0.0092666  0.0002932  9.5e-05
300000000.0  2490000000000.0  1661000000.0  0.0103  0.0003248  9.86e-05
325000000.0  2405000000000.0  1549000000.0  0.0113  0.0003557  0.00010220000000000002
350000000.0  2324000000000.0  1451000000.0  0.0123  0.00038600000000000006  0.0001061
375000000.0  2248000000000.0  1365000000.0  0.0134  0.00041600000000000003  0.00011
400000000.0  2177000000000.0  1290000000.0  0.0146  0.0004458  0.00011410000000000001
450000000.0  2044000000000.0  1162000000.0  0.0169  0.0005581000000000001  0.0001227
500000000.0  1926000000000.0  1059000000.0  0.0194  0.0006625  0.000132
550000000.0  1819000000000.0  973099999.9999999  0.0221  0.000763  0.0001418
600000000.0  1723000000000.0  900799999.9999999  0.024900000000000002  0.0008616  0.00015230000000000002
650000000.0  1636000000000.0  839000000.0  0.0279  0.0009593000000000002  0.00016329999999999998
700000000.0  1558000000000.0  785400000.0  0.031000000000000003  0.0010569000000000002  0.00017500000000000003
800000000.0  1423000000000.0  697400000.0  0.0378  0.0014218000000000002  0.00020010000000000004
900000000.0  1313000000000.0  627800000.0  0.0451  0.0017591000000000002  0.00022750000000000003
1000000000.0  1222000000000.0  571400000.0  0.053  0.0020844  0.0002571
