energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
50000000.0  1176000000000.0  979100000.0  0.0038689  0.00012230000000000002  7.650000000000002e-05
55000000.0  1126000000000.0  901000000.0  0.004303100000000001  0.00013720000000000003  7.87e-05
60000000.0  1084000000000.0  835000000.0  0.004755400000000001  0.00015160000000000003  8.1e-05
65000000.0  1046000000000.0  778500000.0  0.005224800000000001  0.0001658  8.340000000000001e-05
70000000.0  1011000000000.0  729500000.0  0.005710800000000001  0.0001797  8.59e-05
80000000.0  949700000000.0  648799999.9999999  0.006730900000000001  0.00023100000000000003  9.12e-05
90000000.0  897200000000.0  584900000.0  0.007813800000000001  0.0002776  9.7e-05
100000000.0  851400000000.0  533000000.0  0.0089575  0.00032170000000000007  0.00010310000000000001
110000000.0  810800000000.0  490000000.0  0.0102  0.0003644  0.00010960000000000002
120000000.0  774400000000.0  453700000.0  0.011399999999999999  0.0004062  0.00011660000000000002
130000000.0  741400000000.0  422600000.0  0.012700000000000001  0.00044740000000000003  0.00012380000000000003
140000000.0  711300000000.0  395700000.0  0.0141  0.0004884  0.00013150000000000003
150000000.0  683600000000.0  372200000.00000006  0.015600000000000001  0.0005293  0.0001395
160000000.0  658000000000.0  351500000.0  0.017  0.0005702000000000001  0.00014780000000000001
170000000.0  634200000000.0  333100000.0  0.018600000000000002  0.0006113000000000001  0.0001564
180000000.0  612000000000.0  316500000.0  0.0202  0.0006526000000000001  0.0001654
200000000.0  571800000000.0  288200000.0  0.0236  0.0008100000000000001  0.00018440000000000004
225000000.0  528100000000.0  259400000.0  0.0281  0.0010356  0.0002099
250000000.0  490200000000.00006  236100000.0  0.033  0.0012484000000000002  0.00023750000000000003
275000000.0  457200000000.0  216800000.0  0.0383  0.0014559000000000002  0.00026700000000000004
300000000.0  428300000000.0  200600000.0  0.044000000000000004  0.001662  0.00029850000000000005
325000000.0  402900000000.0  186700000.0  0.05  0.0018686000000000002  0.00033200000000000005
350000000.0  380400000000.0  174700000.0  0.0564  0.0020768  0.00036740000000000004
375000000.0  360400000000.0  164200000.0  0.0631  0.0022873  0.00040480000000000003
400000000.0  342700000000.00006  154900000.0  0.0702  0.0025003  0.0004441
450000000.0  312900000000.0  139300000.0  0.0855  0.0033072000000000006  0.0005283
500000000.0  289100000000.0  126700000.0  0.10210000000000001  0.0040612  0.0006197
550000000.0  269899999999.99997  116300000.0  0.12  0.004789  0.0007177
600000000.0  254500000000.0  107499999.99999999  0.1391  0.0055002  0.0008217000000000001
650000000.0  241900000000.0  99980000.0  0.1593  0.006198200000000001  0.000931
700000000.0  230799999999.99997  93500000.0  0.1804  0.006886300000000001  0.0010452
800000000.0  207399999999.99997  82850000.0  0.2261  0.009454  0.0012899000000000003
900000000.0  188700000000.0  74460000.0  0.2767  0.011899999999999999  0.0015575
1000000000.0  173400000000.0  67670000.0  0.332  0.014199999999999999  0.0018478000000000001
1100000000.0  160700000000.0  62060000.0  0.39189999999999997  0.0166  0.0021602
1200000000.0  149900000000.0  57340000.00000001  0.45630000000000004  0.0189  0.0024944000000000003
1300000000.0  140700000000.0  53310000.0  0.5251  0.0213  0.0028497000000000006
1400000000.0  132800000000.0  49829999.99999999  0.5982999999999999  0.023700000000000002  0.0032257
1500000000.0  125800000000.0  46800000.0  0.6757  0.026099999999999998  0.0036220000000000002
1600000000.0  119600000000.00002  44120000.0  0.7572  0.0285  0.0040379000000000005
1700000000.0  114100000000.0  41750000.0  0.8428  0.031000000000000003  0.004473100000000001
1800000000.0  109200000000.0  39630000.00000001  0.9324  0.0335  0.0049271
2000000000.0  100700000000.0  35990000.0  1.1232  0.0431  0.0058901000000000005
2250000000.0  92140000000.0  32320000.0  1.3827  0.056600000000000004  0.007192000000000001
2500000000.0  85190000000.0  29350000.0  1.6649  0.0693  0.008597400000000002
