energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
275000000.0  372400000.0  107700.0  4.42  1.8283000000000003  1.0842
300000000.0  354500000.0  99380.0  5.1  2.0791999999999997  1.2417
325000000.0  339400000.0  92289.99999999999  5.82  2.3240000000000003  1.4044999999999999
350000000.0  326500000.0  86170.0  6.57  2.5641000000000003  1.5721
375000000.0  315300000.0  80839.99999999999  7.35  2.8002  1.7438
400000000.0  305500000.0  76150.0  8.16  3.0326999999999997  1.9191
450000000.0  289300000.0  68280.0  9.84  3.8708  2.2792
500000000.0  276400000.0  61930.0  11.6  4.6248000000000005  2.6491000000000002
550000000.0  266100000.00000003  56690.0  13.44  5.325900000000001  3.0263999999999998
600000000.0  257600000.00000003  52290.0  15.35  5.988700000000001  3.4092000000000002
650000000.0  250500000.0  48539.99999999999  17.32  6.6216  3.7956000000000003
700000000.0  244600000.0  45320.0  19.34  7.229299999999999  4.1843
800000000.0  235200000.0  40029.99999999999  23.5  9.3577  4.9648
900000000.0  228300000.0  35870.0  27.81  1.12  5.7436
1000000000.0  223100000.0  32520.0  32.24  1.29  6.5163
1100000000.0  219200000.0  29760.0  36.76  1.44  7.2796
1200000000.0  216100000.0  27440.0  41.35  1.58  8.0315
1300000000.0  213700000.0  25470.0  46.0  1.72  8.770800000000001
1400000000.0  211800000.0  23770.0  50.7  1.84  9.4965
1500000000.0  210300000.0  22290.0  55.44  1.96  1.02
1600000000.0  209200000.0  20990.0  60.2  2.08  1.09
1700000000.0  208400000.0  19830.0  64.99  2.19  1.16
1800000000.0  207700000.0  18800.0  69.79  2.29  1.23
2000000000.0  206900000.0  17040.0  79.43  2.67  1.36
2250000000.0  206600000.0  15270.0  91.52  3.18  1.51
2500000000.0  206700000.0  13830.0  103.61  3.61  1.66
2750000000.0  207200000.0  12650.0  115.68  4.0  1.8
3000000000.0  207900000.0  11670.0  127.72  4.35  1.93
3250000000.0  208700000.0  10820.0  139.71  4.68  2.06
3500000000.0  209600000.0  10100.0  151.66  4.98  2.19
3750000000.0  210600000.0  9466.0  163.55  5.26  2.3
4000000000.0  211600000.00000003  8911.0  175.39  5.52  2.42
4500000000.0  213700000.0  7979.0  198.89  6.45  2.63
5000000000.0  215799999.99999997  7229.0  222.16  7.24  2.83
5500000000.0  217900000.0  6611.0  245.2  7.95  3.02
6000000000.0  219900000.0  6092.0  268.04  8.58  3.2
6500000000.0  221799999.99999997  5651.0  290.67  9.17  3.37
7000000000.0  223700000.0  5272.0  313.11  9.7  3.53
8000000000.0  227200000.0  4650.0  357.45  11.56  3.83
9000000000.0  230500000.0  4163.0  401.13  13.11  4.1
10000000000.0  233500000.0  3770.0  444.22  14.46  4.36
